epoch,train_loss,nMSE_data,nMSE_bc_kin,nMSE_bc_dyn,nMSE_reg,SSP,epoch,val_loss,val_nMSE_data,val_nMSE_bc_kin,val_nMSE_bc_dyn,val_nMSE_reg,val_SSP
120,0.015617711632383773,0.007491485493796132,0.0020883568734707428,0.005638720514767731,0.0015965950013966687,0.08418327515818308,120,0.017336471034828924,0.007563182240668332,0.0020752679754294594,0.007289736909475529,0.0016331356370224144,0.08446943647456619
121,0.015615869462313758,0.007485161236771286,0.002088466254769167,0.005641015896082254,0.0016049042987642003,0.08418273935197465,121,0.017686526630434015,0.007586973148204808,0.002085926112244433,0.00763137013001262,0.0015290289598886135,0.08436331869858615
122,0.015823487477637475,0.007503021402522851,0.0020925503435263657,0.005827987390036267,0.0015997133662079654,0.08409933815305644,122,0.017384532895070977,0.007569124043550131,0.0020884880334806613,0.007346142452421054,0.0015231134624765167,0.08435830361438247
123,0.019504568068553656,0.007556411915121815,0.002083812089560415,0.009448396028747773,0.0016637921404946113,0.08429200571813102,123,0.022918417596231866,0.00772116727740416,0.0020100756148579268,0.01275702326927545,0.0017206057387773158,0.08453086580870287
124,0.01630657410337759,0.007552402092535254,0.002083704251454669,0.0062623027620887116,0.0016326599891958126,0.08426594123314907,124,0.017346132770707862,0.00763146125904794,0.002083290221152019,0.0072390981774144575,0.001569132452373797,0.0844679500134486
125,0.015572285085514122,0.007502873606191239,0.0020887054625080568,0.005582649541774538,0.0015922259001611581,0.08416873678023593,125,0.017322933788956055,0.007587764271587695,0.002084196013626906,0.007264869700554969,0.0015444152127459365,0.08436121904062775
126,0.015564448782426745,0.007492684888672584,0.002090301349395695,0.005584038374724829,0.0015896966785345504,0.08413650788731673,126,0.017321728836011387,0.007582830440885616,0.002084561849874005,0.007272849720463438,0.0015259472991533156,0.08430513430316493
127,0.015559233727530753,0.007484729687931931,0.00209221574304056,0.005586408180924718,0.0015835204625341858,0.084080900496687,127,0.017311085692611257,0.007594960829559362,0.0020805746251014324,0.00723814905427818,0.0015896047346891378,0.0843367947722381
128,0.01555610149561782,0.0074815903562246155,0.0020917574448384474,0.005586198143407961,0.0015862222045871883,0.08406130794147368,128,0.017307644505119655,0.007585368751776668,0.002080582139380979,0.007243060937397323,0.0015945307062587366,0.08429519185480082
129,0.015551072046492474,0.007480452746435364,0.002093601977749835,0.005582167697837944,0.0015793984978773159,0.08402613889408338,129,0.01730170876132588,0.0075644380852298914,0.0020779724680941624,0.00725767521609394,0.0016064919676315392,0.08431604406181371
130,0.015547494390822352,0.007477224171809017,0.0020919760045820576,0.0055813408077151575,0.0015878136268644748,0.08403191540101881,130,0.017311035236453567,0.007554772380247431,0.0020892054242310377,0.007286327161808622,0.0015229210806659088,0.08424217661596695
131,0.015545745696146487,0.007471728248971898,0.002092489501348098,0.005586261448331213,0.0015810659899811097,0.08404017190373904,131,0.017307401423338132,0.007566764845319514,0.0020888637782092083,0.007274828482208387,0.0015077772704040948,0.08417470879712195
132,0.015540360772180758,0.007471895069001599,0.0020933505434136083,0.005578979782871961,0.0015845415075743602,0.08399196471695275,132,0.01731295395205413,0.007544342323013072,0.0020940037760532127,0.0073047931358780505,0.0014792588684391583,0.0841232900911907
133,0.015537573988413319,0.007469422104481554,0.002098706640368607,0.0055807374909190586,0.0015548310105763905,0.08394780724440329,133,0.01728890740141308,0.0075599049692446334,0.002079872150887858,0.007248973175180408,0.0016006284244007097,0.08422363858740285
134,0.015532895469821548,0.007466633128823262,0.002094701695869093,0.005576832547318926,0.0015789123912410676,0.08395008453260666,134,0.017298071825863653,0.007559351877854118,0.00209033919305031,0.007272146923362084,0.0015049353263885627,0.08412318184690655
135,0.01553048245716348,0.007466495510832205,0.0020976441637958632,0.005574197350967363,0.0015685817262722035,0.08389998983009167,135,0.017286579043358424,0.00755583893788873,0.002081395458553057,0.007249796165610259,0.0015981939252255098,0.08417439798139176
136,0.015528638470155816,0.007462721741736218,0.0020964514523175194,0.0055734694318913544,0.0015839833768428926,0.08387809222060923,136,0.017290986965647636,0.00756320392466941,0.0020846494007855654,0.007257427897234008,0.001542822971834608,0.08415582494915656
137,0.015524640701246937,0.00746428684182877,0.0020967943551652222,0.005571935180939534,0.0015664972932536386,0.08390771271587359,137,0.017286856154656423,0.007540564650212819,0.0020869545713242776,0.007278571819078247,0.0015230604561643217,0.08408404900780264
138,0.015519551454987216,0.00746163847417781,0.0020964186048976737,0.00556792019488287,0.0015742967241154449,0.083897343661642,138,0.017274556736426673,0.00754457756103772,0.0020804967146964286,0.007248820886367334,0.0016026462973007616,0.08412365362329303
139,0.015517987980320462,0.007459010961973131,0.0020960019055406725,0.005567428814821051,0.0015821851919424288,0.08386145191970407,139,0.017274838610868547,0.007553950198135286,0.002085480052661502,0.007244289659385411,0.0015644748027454007,0.08409974119573269
140,0.01551176705338814,0.007459144870122368,0.002096148723100811,0.005562381331895671,0.0015763685130771679,0.08386928796485701,140,0.017273212706160574,0.007551857551454373,0.002088142609452161,0.0072463525037439365,0.0015474401660404116,0.08409573643837336
141,0.01551017669158455,0.007455112387560085,0.0020981436315041157,0.005562858724463466,0.001576247792227538,0.08384723886023578,141,0.01728415568490987,0.007524851964400062,0.0020932593659655947,0.007294987328350544,0.001484228104774682,0.08401850315759767
142,0.015505957974162906,0.007456803946692561,0.002097471372009583,0.005560002574405823,0.0015667203242197563,0.08384485082556663,142,0.017270350274695787,0.0075398764204023016,0.002093711573595427,0.007258099046939949,0.001514652935032434,0.08402688759115506
143,0.01550096470406437,0.007453561906142258,0.0021017572384509353,0.00555706148677304,0.0015543362907925547,0.0837803070579095,143,0.017259191609655493,0.0075537303796494905,0.0020851674885049745,0.007224311243812993,0.0015839299907521257,0.08411208020066316
144,0.015499136128833798,0.007452456033045623,0.002097743043531097,0.005556251671633096,0.0015707415224959277,0.08380368354290395,144,0.017257269168215506,0.00756479148700271,0.002085682819597423,0.007210470402156407,0.0015852978378358596,0.08407101878580057
145,0.015495143758568369,0.007449991961332012,0.0020979161948623285,0.005553909864697434,0.00157330295070638,0.08378939740183229,145,0.017256211067158904,0.007551617226299812,0.002091512316837907,0.007225752105268667,0.0015493176750100727,0.0840099130599004
146,0.015497430719749334,0.0074525028386257745,0.0020975625934373547,0.00555202530955934,0.0015813599125074596,0.08378392436775552,146,0.017259606072911993,0.007528945250120366,0.002099427967859467,0.0072548085349207776,0.0015056972800455285,0.0839409423324297
147,0.015491388143541236,0.007446629109264221,0.002104591524911129,0.0055536236205707655,0.0015461755551804794,0.08370779096891906,147,0.017247516620697734,0.007560622070054963,0.002088015220338865,0.007201346480902636,0.0015901313976050828,0.08401488456523644
148,0.015485671338342723,0.007450355712683374,0.0020992895661842955,0.005543822201931081,0.0015688154301758878,0.08375489755311472,148,0.017245782701790616,0.007531457246755654,0.0020900254230067695,0.007235137148285812,0.0015566515349695143,0.08397695141018562
149,0.015480801163651938,0.0074457231082175205,0.0021014798957974786,0.00554257584662187,0.0015640892520602822,0.08372821595290261,149,0.017234817243901624,0.007544145357074603,0.0020815383660484034,0.007202359566570453,0.0016270958168326684,0.08402732113059962
150,0.015469047904220476,0.007445349557381153,0.002100312871943812,0.005530323699340342,0.0015722471022206737,0.08371548781886486,150,0.017232548040206068,0.007522701874445632,0.002087065638130847,0.007232435381496852,0.001561380584530954,0.08394885541133161
151,0.01546344479778046,0.007440252277388063,0.002099769452577942,0.005533124355519834,0.0015611948491784774,0.08371796627274433,151,0.017231562555402972,0.007545712772967681,0.002090199624258533,0.007198901759144271,0.0015869935961299628,0.0839921033607339
152,0.015460700051999898,0.007439942995901404,0.002102942297736839,0.005529235273093503,0.0015543179410726058,0.08370024587305801,152,0.017223553903914883,0.007547705522123372,0.002083066299575258,0.007187782031185222,0.001620000204124119,0.08402596385973804
153,0.01546007408967847,0.0074401900604790985,0.002098564063760711,0.005527558558477798,0.0015750456278434532,0.08371382992932394,153,0.01723347380669471,0.007536307759231554,0.002097135433874462,0.007223146888515297,0.0015075349002935975,0.0839123287290897
154,0.015457849109679237,0.007439501192214741,0.0021017649082987794,0.005526903310516999,0.0015587187945948675,0.08369948284179679,154,0.01723106345875663,0.007534471199900474,0.0020953113265897868,0.007220149997902929,0.0015245237374537676,0.08390867358671045
155,0.015456047956831753,0.007440644455411564,0.002102802260403667,0.0055242071743307145,0.0015535762667432309,0.08370164222721052,155,0.017225979632403667,0.00753089687171972,0.002086899085146076,0.007210178089872846,0.0015920223426600954,0.08396409114576736
156,0.015455773763438043,0.007438036851146469,0.002102102504640017,0.0055256916087203165,0.0015597711957249596,0.08368040055130707,156,0.017226060863390985,0.007523610212681991,0.0020917703546935095,0.007227554609823339,0.001532502744768588,0.08388787859453345
157,0.015451880780891531,0.007437229730294779,0.002102157946655418,0.005523782903196123,0.0015548408029808429,0.0836744015391969,157,0.017217840690754424,0.007542498998414233,0.0020890328725624197,0.007192540685382654,0.0015750725375804698,0.08394848850538146
158,0.01544945193081285,0.00743760728375842,0.002101515517621573,0.005519986058486769,0.001561372283784346,0.08368090936828752,158,0.01722051683299349,0.007527947513702905,0.0020956412607909375,0.007212828528487457,0.0015363981200487546,0.08391127594799366
159,0.015448363775558074,0.00743519159336979,0.0021029360618848372,0.005522160512052394,0.0015523024330042173,0.0836801804943484,159,0.017219728219678695,0.007529772844446718,0.002090605683097581,0.007211536450206109,0.0015512529677131548,0.08391749563644517
160,0.015447778159385219,0.0074350864981046596,0.002101306483152471,0.0055213278655321775,0.0015602292503836442,0.08368160200156684,160,0.017243875929193995,0.007522566946891119,0.0020980630465343877,0.007254879499943751,0.001473465743298941,0.08384878666333433
161,0.01544547567565559,0.007433993912538834,0.0021045826992320154,0.0055212102400795165,0.001542755295220898,0.08364330000269093,161,0.017208647377182782,0.007545741099231648,0.0020870319611551065,0.007178773567572517,0.0015884029968940424,0.08392623980652611
162,0.015442296858394385,0.007437850521159421,0.002102171924034366,0.0055126425965378685,0.0015585272666509132,0.08365890083578525,162,0.01721076029605443,0.007511519897237139,0.0020927941593569966,0.0072177694143973434,0.0015547073002518067,0.08389633950197471
163,0.015440486589359122,0.007430143510160665,0.002104003219622501,0.005518537391371448,0.0015512098728180355,0.08362173948195685,163,0.017216219229048188,0.007523827228414,0.002091808848627755,0.007209752897187224,0.001563321019276836,0.08388257504634138
164,0.015442233387642267,0.007433906093086771,0.002103377970768283,0.0055152175898000155,0.0015589269359487935,0.08363197382545395,164,0.017210485859563186,0.007523949117452468,0.0020955173597442655,0.007206077151492519,0.001539768923495738,0.08387058439119807
165,0.015437703027220195,0.00743405093213817,0.002102138338673795,0.005511193206654435,0.001561282199015179,0.08364193828844158,165,0.017217781775266387,0.007508741094256347,0.0020990208898372244,0.007237683788363663,0.0014893440112366148,0.08379024042273467
166,0.01543607980454543,0.007430970650401678,0.002106183982420401,0.005512701725590191,0.0015448937845326436,0.08358374013202073,166,0.01720290859328706,0.007547000423073769,0.0020856011399718105,0.007163852541092431,0.0016258179565961913,0.08393808693256018
167,0.015433508514352027,0.007430145999572665,0.002103044900831312,0.005510797598333014,0.001558080062460144,0.08361997535396339,167,0.01720291005287161,0.007518351868779029,0.002091150186112467,0.007201912795316498,0.0015659808106544726,0.08385150359486634
168,0.015436107363668823,0.007429706107083514,0.0021041966349439694,0.005513279436900624,0.0015557007389628633,0.08359790409769492,168,0.017214164160903683,0.007488891965586622,0.0020978012262790834,0.007252217788811562,0.001501012720905666,0.08377025402941794
169,0.015435067733327121,0.0074287436778935215,0.0021086961228112097,0.005514194532687442,0.0015337335997397936,0.08352976112286627,169,0.017197203873502934,0.007533575373016439,0.0020865948369972547,0.007171217018281514,0.001623266580830908,0.0838905376083446
170,0.015427291979310713,0.007426740982721296,0.0021050567782850346,0.005506493160015599,0.0015560042331551347,0.08357329114588892,170,0.01719435712241322,0.00753058746175946,0.0020923048459907186,0.007182476699422553,0.0015559524609619435,0.08382364334362857
171,0.015425512054604058,0.0074297740016762304,0.002104490421606466,0.005502716999347976,0.0015541225278935444,0.08359246503261593,171,0.017210639812236757,0.007500588937820691,0.002105300729865876,0.0072417732609330486,0.0014519075344685676,0.08371788038397734
172,0.015424060056134645,0.007425602613749662,0.0021072770902919357,0.0055063845998773835,0.0015391830088626623,0.08355295328544027,172,0.01719425018450667,0.007527810767433554,0.00209544475831724,0.007186202815610845,0.0015391673725801257,0.08379543193106381
173,0.015421298090486212,0.007427235732758403,0.0021066723294308966,0.005501770443837695,0.0015424783378368682,0.08356567458095143,173,0.017188277629309526,0.007522659393835743,0.0020916857361301497,0.0071816274210951235,0.0015692203129940437,0.08382385575546408
174,0.015422473619773407,0.007425671027705521,0.0021059009306115136,0.005503333776918538,0.0015502715381513399,0.08355807157536442,174,0.017204370262883253,0.007512720407180066,0.0021068430615518736,0.007221993129208403,0.001451254659771638,0.08370955752314262
175,0.015412019814244978,0.007424716309513337,0.0021057775913826725,0.005493672000388446,0.0015514156518420896,0.08355570604545057,175,0.0171907238573284,0.007504414169574683,0.0021020176486586627,0.007210310249817821,0.0014959271571089356,0.08374622660987782
176,0.015410245267331642,0.007422186866826355,0.0021080732528388053,0.005495518315024379,0.001537867330568414,0.08352898327283573,176,0.01718634454904669,0.00753032991592333,0.0020959237129163913,0.007170583297199798,0.0015580304920286784,0.08380807556633679
177,0.015410886405395948,0.0074219673262882575,0.0021061760586381876,0.005495662597930545,0.0015483216901558436,0.08353368948562451,177,0.01718068091837988,0.0075328487305427495,0.0020941570532982644,0.007162495410807853,0.0015647188949240547,0.08379583285664613
178,0.015407004258422041,0.007421881829257495,0.0021081160933553943,0.005491770575143762,0.001540943042661565,0.0835158066209082,178,0.017176606671506854,0.00753134526839515,0.002093158686480854,0.007157796396399444,0.0015772252809256315,0.08379724284387985
179,0.015405761027689063,0.0074231104298508,0.0021068896282843857,0.005489636431808626,0.0015444981509810064,0.08352061637675781,179,0.01717581100737729,0.007523165137138007,0.0020929094522594,0.00716521908124944,0.0015780693469217644,0.08379566992791194
180,0.015405057405909129,0.007422265072175159,0.002106382377899221,0.005489925426500151,0.0015459381173383944,0.0835260215905417,180,0.017178361198671586,0.007511891029283123,0.002096776163012211,0.007182059932570413,0.0015505362952233485,0.08377007212278978
181,0.015404946954918498,0.007420777150475395,0.0021078451098888924,0.005490951089991777,0.001541494418249729,0.0834990490763485,181,0.017178858097704162,0.007514839710773162,0.0020985242510917334,0.007180850232406607,0.0015385756137306398,0.08375195118616212
182,0.01540367066553804,0.007420460171968121,0.0021065392547638686,0.005489610114957296,0.0015482444953950237,0.0835216114353418,182,0.01718139983296289,0.007525444092264153,0.0020993213775514995,0.007176164045648754,0.0015218812699939281,0.08371912392805207
183,0.015401891860478273,0.007421513465431771,0.0021084050694259848,0.005487029246491561,0.0015397763165158306,0.08349620503789817,183,0.01717530122523214,0.0075106049782403235,0.002095747495263393,0.007181438441687035,0.0015500412401655372,0.08374401898878925
184,0.015401088303926261,0.007419621842614659,0.002108977906557468,0.005488108128888935,0.0015375217034607996,0.08348587456661001,184,0.017180396438321484,0.007502014520314505,0.0021001385999316314,0.007201960327912052,0.0015051319606531903,0.08369205020508676
185,0.015401370374090076,0.007419537975030582,0.0021069933293243106,0.005487270272185358,0.0015502751901992971,0.08349469594810435,185,0.017187425795336306,0.007492522884792877,0.0021048264955785476,0.0072223329565153935,0.0014709738337979564,0.0836604504652743
186,0.015398806556055137,0.00741975546901307,0.0021087432270159717,0.005486541173323742,0.0015350667468094123,0.08348779977074167,186,0.017170956479671044,0.007524357256391701,0.0020966676002333188,0.007159203730242432,0.0015629115712143622,0.08377032291214422
187,0.015398278605421135,0.007419195116643233,0.002108201692318529,0.005484776186284508,0.0015444224406994502,0.08348013325278039,187,0.01716698309679006,0.007532818805215493,0.00209241819936993,0.007141171655846092,0.0016022977454341807,0.08381340933858224
188,0.015397223191400904,0.007416188726451772,0.0021079685678779135,0.005487249398348032,0.0015432659948927366,0.08348088922187992,188,0.017167903777247046,0.007532722369398711,0.002095293846719389,0.00714469687872619,0.0015807627296110368,0.08377431023795649
189,0.015396920709561003,0.007420814703520252,0.0021053193571814004,0.0054815249730160494,0.0015570467033732085,0.08351678421241224,189,0.017183888318096197,0.007493945699677152,0.002104464483464945,0.00721685394187862,0.001474496772301928,0.08366400537625798
190,0.015395622297539466,0.007415474500245228,0.0021083394310927816,0.005487527516390981,0.0015371233992419082,0.08347457663801985,190,0.017165515811252845,0.007543435003959907,0.002095044847525094,0.007129354868084192,0.0015907243667346127,0.08379299727813252
191,0.015393910933238872,0.007419904612304899,0.002108030937800381,0.0054795390736505885,0.0015457452379320094,0.08348828894314231,191,0.017169111820689035,0.007501577519161522,0.0020977861559861957,0.007186097743095092,0.0015346016097848988,0.08371425799603732
192,0.015393611423084189,0.00741701429278706,0.0021064410186232927,0.005482963876324996,0.0015487689413953628,0.08348912193688547,192,0.01717125213724772,0.007514842961616111,0.002101086040537031,0.00717426644954479,0.0015242267421991477,0.08370339800164385
193,0.015401853610665647,0.007418820004774873,0.0021063215949860994,0.00548910659312684,0.0015504216711113368,0.08349452217184537,193,0.01717401082234299,0.007501299932317913,0.0021016314133720576,0.007194940958453237,0.0015045540727991258,0.08369437816008082
194,0.015392111856050826,0.007415264574913852,0.002108880338195776,0.005483316551852754,0.0015386015643537821,0.08346932679179343,194,0.0171715951857447,0.007508161249306967,0.002098888037989865,0.007181876391734717,0.0015306780268526021,0.08370753630714596
195,0.015392186460386826,0.007415540601710949,0.0021093139972237613,0.005483630633402445,0.0015348049121986821,0.083466533977556,195,0.017159382474964555,0.007525160662689299,0.00209289556588837,0.007145266892072165,0.0015842374172588846,0.0837584449997488
196,0.015390648865414082,0.007416285156591621,0.0021078278726970228,0.0054800047908466765,0.0015461241811150495,0.08346753628662601,196,0.01717607181668633,0.007502780928504917,0.0020992461403058667,0.007193308833213347,0.0015229436586487969,0.08369249583415266
197,0.015393657922054351,0.007414331856826659,0.002107061147594186,0.005483724163642145,0.001554163015965449,0.0834806612317596,197,0.01717473194112931,0.007488727885878311,0.002105557605764776,0.007215533809701227,0.0014596505591399826,0.08361575344823441
198,0.015387300634881687,0.0074148023453957474,0.0021087927129531596,0.005479387199656235,0.0015372735075061786,0.08346111767617824,198,0.017157448598464846,0.007545994972493851,0.0020926652810061876,0.007118197632426361,0.0016023628501537835,0.08376713884326648
199,0.01538827816271966,0.007416893524672442,0.0021074129971800633,0.00547514792927504,0.0015552948463684621,0.08346257318770528,199,0.017172786951908523,0.007494517707459207,0.002103293938386553,0.007198280795424615,0.001506778042552606,0.08366885992153636
200,0.015382126542359716,0.007412567107951472,0.0021092084024118417,0.005476991673946192,0.0015334374322008451,0.08344734983892425,200,0.01715794711742761,0.0075092354683943515,0.002099040805643319,0.007164642355352078,0.001540113952151447,0.08369409672494205
201,0.015381188375458245,0.007412268981737737,0.0021086451348313094,0.005474259990074717,0.0015440570752579266,0.08344415744169252,201,0.01715694496601398,0.0075095374980625115,0.0020998112949595416,0.0071643038195962055,0.0015331694135828963,0.08367803018048124
202,0.015380021546837026,0.007414373581696413,0.002108534170523592,0.0054706873859192056,0.0015457056347912656,0.08344958535444115,202,0.017154135055431462,0.0075065449829090315,0.002097946468670413,0.00716266208240446,0.0015479260857902326,0.0836903285586609
203,0.015378847655341452,0.007412069207895989,0.00210917387234921,0.005473180131480616,0.0015376977744625548,0.08343891056745915,203,0.017152275371734263,0.007517077555915095,0.0020949820140025244,0.007146928503336209,0.0015731491939217415,0.08371596544418695
204,0.015378901322161126,0.00741041223055096,0.0021065192798808757,0.005472004004587871,0.0015598632285656851,0.08345717504785335,204,0.01715709613405502,0.007506711707222012,0.002100602932327058,0.007169994657402331,0.001519147348414474,0.08365499832720127
205,0.015377629494747313,0.007415073348494691,0.002109491063640887,0.005469438799408281,0.001534505132813813,0.08343599618987826,205,0.017152375502090127,0.007515591446239993,0.0020970602932755115,0.007150931969144434,0.0015551671737207558,0.08369716088164528
206,0.015377101783691526,0.0074122193178212,0.002107969375796569,0.005470706385341113,0.0015448268189305744,0.08344660614621582,206,0.01715722875471912,0.007507134852755182,0.0021005538511880725,0.007170258819143164,0.0015171249265308088,0.08365301211487572
207,0.015376801750061578,0.007412464022092039,0.0021088878882719324,0.005470325997817267,0.0015404953675213643,0.08343219731185485,207,0.017156625564653815,0.007504523151888038,0.0021017018600173716,0.007172431146620579,0.001511877624511297,0.08364243004119622
208,0.015376152717607687,0.007412113558271485,0.002108800621470804,0.005469361801247743,0.0015435069464706179,0.08343598297186561,208,0.01715461208258826,0.00750595315377105,0.0021012544188261876,0.007165860911866404,0.0015261743924984673,0.08366186874655057
209,0.015375381634378656,0.00741335821167329,0.002111390528308101,0.005469597297121799,0.0015241423891018634,0.08342720331597667,209,0.017148676293216786,0.007516361351283091,0.0020947189527159593,0.007143112655096459,0.001577933336485107,0.08372012624200785
210,0.015375503333654927,0.007411549593900194,0.0021091089548530588,0.00546959814752377,0.0015409865495116166,0.08343159456812375,210,0.017154310573494272,0.0074967352567978625,0.002099092735662916,0.007176753994569463,0.0015269143458561233,0.08365411943984481
211,0.015374831921918655,0.007411115938182597,0.0021090639736646814,0.005470142024826688,0.001538039940978749,0.08342865796827403,211,0.0171497245972651,0.007513209448178422,0.0020973597771822,0.007147157143028277,0.0015679929155048053,0.08370432819960252
212,0.015375918525290978,0.0074104863906052625,0.0021099179540282646,0.005471432679384288,0.0015363260050926587,0.08342065041852412,212,0.017153009912328585,0.007510890621902808,0.0021012121117410234,0.007158524497359429,0.001529530725301296,0.08366086376163195
213,0.015373657838960797,0.007412235697622501,0.0021101067388521457,0.005467225444366299,0.0015363598324793963,0.08342033114996378,213,0.017148916551377624,0.0075090139893428335,0.0020993750450148617,0.007154701312757888,0.0015433048170481651,0.08367559426235703
214,0.015372918009602308,0.007412803404939495,0.0021105586817064346,0.005466694498543537,0.0015314456976513588,0.08341546120095591,214,0.01714499630605064,0.0075141066896184435,0.002095062509706279,0.007140540763876348,0.0015811453713982734,0.08370847761068705
215,0.015373970760196398,0.007409646105180137,0.002106984771786649,0.005469553574984437,0.001551145232980703,0.08343906529942206,215,0.017155900310377926,0.007494435680784144,0.002103996876064899,0.00718457283417009,0.0014915796774351653,0.08360757271073899
216,0.015372515828504558,0.007410227157775825,0.0021113659574107323,0.005468109218730322,0.001531253978350725,0.08340286953142281,216,0.01714961731340736,0.007510997319840036,0.002099875802226927,0.007155370863400541,0.001533493311759436,0.08365235660436018
217,0.015376758470849575,0.0074113061530942225,0.0021091169257623278,0.005470177275680394,0.0015446324652505193,0.08341776346567117,217,0.017149348231471795,0.007503482319836346,0.002100840948943822,0.007163832421010395,0.0015247701667249203,0.08363364749359635
218,0.015370934428577274,0.007410477795365957,0.0021106843751271093,0.005466104249689157,0.0015346720335802054,0.08340167953363527,218,0.017148220488243684,0.007500790463725351,0.002100711883889195,0.007164724830116304,0.001527973242051337,0.08364179674184548
219,0.015370689577903293,0.007409148380943055,0.0021100596017733886,0.005467511990106124,0.0015358784203228977,0.08341257680225146,219,0.01714868722692185,0.007499303985035645,0.002100635227694545,0.0071679335526840865,0.0015232578460302837,0.083634726000282
220,0.015369795639462192,0.007407875493239452,0.0021087199583426,0.0054666307617985245,0.0015462777043264624,0.08341091886562947,220,0.01715331108974873,0.007501414493780653,0.002104708259345366,0.007174998460302375,0.0014887595052813303,0.0835983358182997
221,0.015369824086536898,0.007409588586815632,0.002110609014689228,0.005466244268079552,0.0015335288678099495,0.08340973244600386,221,0.0171476613350195,0.007504660434107173,0.002100741492918218,0.007161231685148657,0.0015241108913818058,0.08363728393923561
222,0.015372761837516671,0.0074120325140808055,0.002111192923782196,0.0054674044319121,0.0015285278709662716,0.08340484268174729,222,0.017140899739285297,0.007514001335948706,0.0020956197854588333,0.007136828705387295,0.0015777996499618551,0.08368693615468044
223,0.01536847799179869,0.007409687042177477,0.0021069572574943067,0.005462787222223118,0.0015561858796151623,0.08342119321627263,223,0.017146135081827007,0.007495965914062734,0.002100225972925436,0.007169274674763657,0.0015226740803007247,0.08362566707831509
224,0.015367598532472654,0.007409057646142363,0.0021091999653815095,0.005464336019756764,0.0015400196047680743,0.08340287482804408,224,0.017144709420807768,0.00750178576640363,0.0021005303528651878,0.007160834467284522,0.0015262353370177014,0.08363839759016936
225,0.015365170407840283,0.0074107049645099786,0.0021101311003674547,0.00546052054491771,0.00153525519218056,0.08340886866123567,225,0.017142373278851288,0.007500584237277508,0.00209891607211727,0.0071563288165291524,0.001546176611709426,0.08365583982107774
226,0.015364843211256302,0.007407573735897575,0.0021099181166051124,0.005463527061639569,0.0015352971884561777,0.0834025640340778,226,0.01714176252508483,0.007505547290421881,0.0020994866082339352,0.007151432862540461,0.001541183055554218,0.083652748251861
227,0.015364324794845195,0.007408324374352386,0.0021088830346909556,0.005461082225121075,0.00154414064272312,0.08341501067035006,227,0.017145461497283625,0.007499244011376264,0.0021016473600746328,0.0071667015798530485,0.0015114741839187325,0.08361919870916402
228,0.015364112520419757,0.007407977234713415,0.0021099829682153406,0.005462216743743298,0.0015357422949908092,0.08340233637352502,228,0.01714144211332753,0.007506063436421583,0.0020993015078722304,0.007149912812307758,0.0015446574269038327,0.08365321370228282
229,0.015364483433934135,0.007410944149627881,0.002110443583367419,0.005459784485964696,0.001533244859896553,0.08340410682215321,229,0.017140126654786005,0.007504448136490471,0.002098300801765806,0.007149326263593053,0.0015522058117466997,0.08366203912586537
230,0.015363685893484112,0.0074069022773331,0.002109414724983263,0.0054627489666403,0.001538479698109801,0.08340807463885484,230,0.01714306925741938,0.007504171182243329,0.0021016584305127836,0.0071564965160950175,0.0015229725142730014,0.08363201694106157
231,0.015363364122017347,0.0074090353355965154,0.0021097333053506522,0.005459359377669685,0.0015409444136019815,0.08340972245304505,231,0.017143036154283316,0.007502353592020161,0.002101014377022127,0.007159843197408712,0.001519299951329265,0.08362544735647598
232,0.015363797777273733,0.007410469488498253,0.002111062701382508,0.005459967727727282,0.001529191438662759,0.08340002319776993,232,0.017137136478372412,0.007511582366138135,0.0020963013620238823,0.007135272676230602,0.0015759202959191687,0.08368949029805525
233,0.015362855979991524,0.007406009085282189,0.0021085578019143705,0.005461588120867762,0.0015468038877088116,0.08341010748210112,233,0.01714359370460031,0.00750143318173458,0.002101079543244164,0.007162243162967124,0.0015153512666177637,0.08361492896417402
234,0.015362785264140137,0.007407521436544133,0.0021095886347612357,0.0054604781285446215,0.0015407882571605875,0.08340301122192711,234,0.017145080047655182,0.007495147017937786,0.0021034074411288186,0.007170554180190248,0.0015038856335933197,0.0836043231329828
235,0.015362653458225402,0.007408586164456785,0.002110436104832432,0.0054601054788695124,0.0015341028402666864,0.08339384335900935,235,0.01714251291848069,0.007507230032165095,0.0021010185108643097,0.007150894250580162,0.0015334804994844883,0.08363476789222574
236,0.015362231800722832,0.0074067584336051165,0.0021096176109578323,0.005461188718105709,0.0015386681522166954,0.083403725324178,236,0.01714255949504287,0.007503842267225373,0.00210231155121945,0.007158757784878308,0.0015105915668789508,0.08361328660317187
237,0.015362221965793756,0.0074096626056267,0.0021104515455409407,0.005458782792626917,0.0015333000879967885,0.08340130961760525,237,0.017142455114429498,0.007503420940407042,0.0020995091049457494,0.00715581162498807,0.0015348537763545536,0.08363482440417667
238,0.015362170583332741,0.007408164491609187,0.002110012351589698,0.005458585146997024,0.0015416343725473277,0.08339746111612562,238,0.017139455077857798,0.007501156622860229,0.0020999036957773396,0.007154811402115057,0.0015343334284206888,0.08362856746282217
239,0.015361329373251794,0.007406569192683292,0.0021099311576959034,0.005460767630829018,0.0015362455681743215,0.08339358504867478,239,0.017140160820486444,0.007503549287201099,0.00210124980834014,0.0071523308156515066,0.0015321236371748008,0.08363174183188744
